Station ID,Company Name,Location,Industry Domain,Preferred Branches,Stipend (UG),Stipend (PG),Facilities (Raw),Projects,Have Accommodation?
3839,Morning Star - Index New Product Development,Mumbai,Finance and Mgmt,Any,40000,0,"OnOffice: -
FieldDA: -
StationFacilitiesId: 9634
StipendForPG: 0
AccomAddressforGirls: 
CompanyId: 3556
Stationary: -
Travel: -
ContactDetailsForBoys: 
StartTime:  9:00AM
ToOffice: -
FieldTA: -
Medical: -
SubsidizedLunch: -
FacultyId: 0
TillTime:  5:00PM
Status: Active
Accomodation: Students to make their own arrangements
Weekdays: Saturday , Sunday
StationAddress: 
OtherInfo: -
Stipend: 40000
RemarkforAccommodation: 
ContactDetailsForGirls: 
AccomAddressforBoys: 
","Project: 0
Title:  Index New Product Development
Description: The intern will support the NPD team in building capabilities in areas such as index calculations and portfolio construction. He/ She will also support processes such as updating and performing quality checks on the research data.
Project domain: Business Research, Analytics, Portfolio Construction
Skill sets: Python/Matlab/SQL
Expected learning: •	Understand construction and calculation of financial indexes.
•	Quantitative Portfolio construction and research process.
•	Data analysis
Skills:  - 
Students Required: 1
Min CGPA: 0
Max CGPA: 0

",No
4033,Morningstar - Quantitative Research,Mumbai,Finance and Mgmt,A7,40000,0,Unavailable,,No
2834,MSCI (IMR),Mumbai,Finance and Mgmt,"AnyA7 , AnyB3 , AnyB4",60000,0,Unavailable,,No
2832,MSCI (NPD – Index Research),Mumbai,Finance and Mgmt,"AnyA7 , AnyB3 , AnyB4",60000,0,Unavailable,,No
5324,MVDB Tech Services (OPC) Pvt. Ltd,Pilani,IT,A7,50000,0,"Stationary: -
SubsidizedLunch: -
RemarkforAccommodation: 
AccomAddressforBoys: 
CompanyId: 5027
TillTime:  5:00PM
Status: Active
Medical: -
StationAddress: Pilani
ContactDetailsForBoys: 
ToOffice: -
Weekdays: 
OtherInfo: -
StationFacilitiesId: 9515
Stipend: 50000
StipendForPG: 0
ContactDetailsForGirls: 
Accomodation: Students to make their own arrangements
FieldTA: -
FacultyId: 0
AccomAddressforGirls: 
StartTime:  9:00AM
OnOffice: -
FieldDA: -
Travel: -
","Project: 0
Title: -
Description: Selected engineers would undergo training at multiple levels about the various products of the company and will be involved in developing products in core PHP, HTML, JavaScript, MySQL and other languages such as JAVA for our client and should have knowledge of RESTful API standards and best practices. 
Skills:  - 
Students Required: 2
Min CGPA: 0
Max CGPA: 0

",No
676,Myntra.com,Bengaluru,IT,"A3 , A8 , AA , H123 , H124 , H140 , H141",30000,30000,Unavailable,,No
6274,NAMEKART.com,Noida,Finance and Mgmt,"A3 , A5 , A7 , A8 , AA , AB , B1 , B2 , B3 , B4 , B5 , C6 , C7 , D2 , H101 , H103 , H112 , H123 , H124 , H129 , H132 , H140 , H141 , H149 , H313",20000,20000,"OtherInfo: -
ContactDetailsForBoys: 
Status: Active
ToOffice: -
FieldTA: -
SubsidizedLunch: -
Travel: -
Stipend: 10000
AccomAddressforBoys: 
AccomAddressforGirls: 
Medical: -
Stationary: -
Weekdays: Sunday
FacultyId: 0
StartTime: 10:00AM
TillTime:  7:00PM
FieldDA: -
CompanyId: 5975
Accomodation: Students to make their own arrangements
OnOffice: -
StationAddress: -
StationFacilitiesId: 9909
StipendForPG: 0
RemarkforAccommodation: 
ContactDetailsForGirls: 
","Project: 0
Title: Marketing Optimization
Description: Creating & optimizing marketing funnels. * Expt Learning : Marketing Management 
Skills: Business Communication , MS EXCEL
Students Required: 2
Min CGPA: 0
Max CGPA: 0

",No
308,National Chemical Laboratory,Pune,Govt Research Lab,"A1 , B2",0,0,"CompanyId: 174
TillTime:  5:00PM
Accomodation: Students to make their own arrangements
SubsidizedLunch: -
Weekdays: 
StationFacilitiesId: 9834
RemarkforAccommodation: 
AccomAddressforGirls: 
Status: Active
FieldDA: -
OtherInfo: The scholarship is given to CSIR labs and students above 7 CGPA only
StipendForPG: 0
ContactDetailsForBoys: 
AccomAddressforBoys: 
StartTime:  9:00AM
ToOffice: -
Medical: -
FieldTA: -
Stationary: -
FacultyId: 0
ContactDetailsForGirls: 
Travel: -
StationAddress: Dr Homi Bhabha Rd, Ward No. 8, NCL Colony, Pashan, Pune, Maharashtra 411008
Stipend: 0
OnOffice: -
","Project: 0
Title: TBD
Description:  programming and applying computing methods
Skills:  - 
Students Required: 1
Min CGPA: 0
Max CGPA: 0

Project: 1
Title: computing methods 
Description: computing methods 
Skills:  - 
Students Required: 5
Min CGPA: 0
Max CGPA: 0

",No
3391,National Council for Cement and Building Materials,Ballabgarh,Infrastructure,"A1 , A2 , A4 , A8",0,0,"Stipend: 0
ContactDetailsForGirls: 
TillTime:  5:00PM
ToOffice: -
Medical: -
FieldTA: -
Travel: -
StationAddress: National Council for Cement and Building Materials, Ballabgarh
OtherInfo: -
StationFacilitiesId: 9949
FacultyId: 0
ContactDetailsForBoys: 
AccomAddressforBoys: 
Accomodation: -
FieldDA: -
Stationary: -
Weekdays: 
StipendForPG: 0
RemarkforAccommodation: 
CompanyId: 3108
Status: Active
SubsidizedLunch: -
AccomAddressforGirls: 
StartTime:  9:00AM
OnOffice: -
","Project: 0
Title: -
Description: -
Skills:  - 
Students Required: 10
Min CGPA: 0
Max CGPA: 0

",No
535,National Institute of Science and Tech. Dev. Studies (NISTADS),New delhi,Others,Any,0,0,Unavailable,,No
536,National Instruments Systems (India) Pvt. Ltd.,Bengaluru,Electronics  ,H124,30000,30000,"FacultyId: 0
Medical: -
Travel: -
FieldDA: -
Stationary: -
StationAddress: Tower B, Subramanya Arcade, #12, Bannerghatta Road
OtherInfo: -
StipendForPG: 0
ContactDetailsForBoys: 
Accomodation: -
ToOffice: -
AccomAddressforBoys: 
AccomAddressforGirls: 
OnOffice: -
ContactDetailsForGirls: 
CompanyId: 460
StartTime:  9:00AM
TillTime:  6:00PM
Status: Active
StationFacilitiesId: 9564
Stipend: 30000
RemarkforAccommodation: 
FieldTA: -
SubsidizedLunch: -
Weekdays: Saturday , Sunday
","Project: 0
Title: LabVIEW Test Automation &amp;  Improvements
Description: Study LabVIEW code and write APIs
for test automation using LabVIEW VI
Scripting
Skills: C# , C++ , LabVIEW , Good Communication Skills
Students Required: 1
Min CGPA: 0
Max CGPA: 0

Project: 1
Title: Driver onboarding and Supporting  driver releases.
Description: It involves Onboarding driver which includes, setting up ATS framework, H/W setup for devices corresponding to driver, release activities as per SEP process, Fixing bugs and customer escalations.

Git migration from other source control software etc.

Skills: Basic understanding of Data acquisition hardware’s , C++ , Git , LabVIEW , Python ,  Problem Solver, Self-starter  , Quick learner, self-motivated, Decision making
Students Required: 1
Min CGPA: 0
Max CGPA: 0

",No
538,NBC Bearings,Jaipur,Mechanical,H141,0,10000,Unavailable,,No
6446,NCR Corporation,Hyderabad,IT,-,0,0,Unavailable,,No
3555,Netcore Solutions,Mumbai,IT,-,0,0,Unavailable,,No
541,NetSkope Software India Pvt. Ltd.,Bengaluru,IT,-,0,0,Unavailable,,No
6344,Newton School,Bengaluru ,Finance and Mgmt,B3A4,10000,0,Unavailable,,No
6329,Nippon Audiotronix Pvt Ltd,Noida,IT,"A3 , A7 , A8 , AA , C6",20000,0,Unavailable,,No
6340,Nirmata Technologies,Bengaluru ,IT,Any,60000,0,"Stationary: -
Travel: -
OtherInfo: -
ContactDetailsForGirls: 
AccomAddressforGirls: 
ContactDetailsForBoys: 
AccomAddressforBoys: 
TillTime:  6:30PM
OnOffice: -
ToOffice: -
FieldTA: -
Stipend: 60000
StipendForPG: 0
Weekdays: Saturday , Sunday
Status: Active
FacultyId: 0
CompanyId: 6041
StartTime:  9:30AM
Accomodation: Accommodation provided by the organization (for boys and girls)  
FieldDA: -
Medical: -
SubsidizedLunch: -
StationAddress: NIRMATA TECHNOLOGIES INDIA PRIVATE

LIMITED
No 19, Industrial layout, Koramangala, Bangalore
560 095
StationFacilitiesId: 10100
RemarkforAccommodation: 
",,No
4930,Niyo Solutions Inc.,Bengaluru ,Finance and Mgmt,Any,30000,0,Unavailable,,No
4863,Nomura - Change Management Team,Mumbai,Finance and Mgmt,"AnyB3 , AnyB4 , AnyC7",0,0,"SubsidizedLunch: -
StationAddress: Nomura - Change Management Team, Mumbai
StationFacilitiesId: 9747
FacultyId: 0
ToOffice: -
Medical: -
OtherInfo: -
RemarkforAccommodation: 
ContactDetailsForBoys: 
AccomAddressforGirls: 
Weekdays: 
Accomodation: -
FieldDA: -
Stationary: -
StipendForPG: 0
ContactDetailsForGirls: 
AccomAddressforBoys: 
CompanyId: 4565
OnOffice: -
FieldTA: -
Travel: -
Stipend: 75000
StartTime:  9:00AM
TillTime:  5:00PM
Status: Active
","Project: 0
Title: India CMT Internship
Description: India CMT Internship
Project Scope: Large to Medium
* Participate in the analysis and planning for projects
* Liaise with different teams as required and coordinate all activities related to the project
* Elicit and document requirements, specifications, business processes and
recommendations for a proposed to-be state
* Conduct front to back review of processes and demonstrate ability to analyse captured
data
*Develop functional specifications and system design specifications based on elicited
requirements.
*Facilitate end user acceptance tests and track improvements/errors and document plans
of action
*Provide regular updates to the Project/Program Managers and track reported project risks
& issues
* Deliver informative and organised presentations

* Analytical skills
* Ability to thoroughly analyse a problem and come up with solutions
* Handle large volume of data and identify patterns, issues in it
* Present the findings to senior management and other stakeholders to drive
decisions
*Critically analyse and document changes in processes and systems
* Interpersonal and Communication Skills
* Ability to work with a varied set of individuals across levels
* Initiates and develops business relationships positively with regional stakeholders
* Positive Persuasion and assertiveness
* Excellent email writing skills
* Planning, Organizing and reviewing skills
*Strong planning, organizing & reviewing skills
*Decision Making & Influencing Skills
* Financial Knowledge
*Basic understanding of financial products - equity, derivatives assets, fixed income,
FX
* Educational or working background in accounting and finance.
*Certification (like NCFM etc.) will be a plus.
*Technical Skills
* Good knowledge of MS Excel/ MS PowerPoint
* Understanding of database structures, knowledge of SQL queries
* Ability to analyse data using R, Python or any other data analysis tool will be a plus
* Familiarity with Business Intelligence tools like Power BI, Tableau will be a plus
* Flexibility (Open to Change)
* Adapts effectively to changing plans and priorities.
* Stays on target to complete goals regardless of obstacles or adverse
circumstances.
* Rigorous follow through on all commitments to achieve results.

Selection Guidelines:
* CGPA &tg; 7.5; No backlogs
* Following is desirable:
o Interest in Economics / Finance / Banking or completed an elective course in these
subjects or taken exams like NCFM etc.
o Member of any Finance / Economics club or regular follower of trends in financial
industry
o Taken up a leadership role in college clubs / festivals / events or regularly
participated in activities including and not limited to debating, group discussion,
toastmaster club etc.
o Completed a course or projects in Data Science using Python / R languages

Skills: Data Analysis , good in excel , Python , VBA
Students Required: 7
Min CGPA: 0
Max CGPA: 0

",No
2824,Nomura Global Finance,Mumbai,Finance and Mgmt,"AnyB3 , AnyB4 , AnyC7",0,0,"SubsidizedLunch: -
ContactDetailsForGirls: 
AccomAddressforBoys: 
AccomAddressforGirls: 
CompanyId: 2547
StartTime:  9:00AM
ToOffice: -
FieldTA: -
Travel: -
StationAddress: South Avenue Road, Hiranandani Gardens, Powai, Mumbai, Maharashtra 400076

RemarkforAccommodation: 
Stationary: -
Stipend: 75000
Accomodation: Students to make their own arrangements
OnOffice: -
FieldDA: -
Weekdays: 
OtherInfo: -
StationFacilitiesId: 9819
FacultyId: 0
StipendForPG: 0
ContactDetailsForBoys: 
TillTime:  5:00PM
Status: Active
Medical: -
","Project: 0
Title: Tax Technology
Description: Roles & Responsibilities:
•Candidate w ill be w orking on Implementation / maintenance of technology tools on various processes of Transfer
Pricing and Tax function.
•Ensuring technology transition and analytics being performed w hile ensuring adherence to agreed timelines / SLA
•Prepare Monthly Transfer pricing calculation and MIS reports
•Liaison w ith different teams w ithin Finance, sourcing and analyzing information
•Maintain regular and effective communication w ith offshore and onshore teams to highlight and resolve issues
•Further development and improvement of existing processes and internal controls for monitoring compliance for
the tax accounting and tax compliance functions*Competencies:: Building Nomura’s Culture
Diversity & Inclusion Professional
Integrity Self-Aw areness.Aw are of ow n impact
Respectful attitude
Professionalism
Gets involved.Client-Centricity & Business Acumen
Commerciality Client-Centricity
Analytical Thinking & Problem Solving. Product / service know ledge
Responsive, accountable
Detail orientated
Offers options/solutions.Strategy & Innovation
Strategic Thinking & Change
Decision Making & Judgment
Agility.Stays up to date
Thinks differently
Demonstrates entrepreneurial thinking
Translates strategies into plans
Stays one step ahead
Open to new w ays of thinkingLeadership & Collaboration
Managing Talent

Recognizing and Motivating Supporting, Developing
& Collaborating w ith others
Managing Conflict

Stays up to date
Open to new w ays of thinking
Sees w hen to escalate
Provides logical rationales
Show s initiative to develop
Leverages resources

Communication & Connectivity
Articulation & Receptiveness Impact Connectivity

Recognizes others’ efforts
Offers to assist
Willing team participant
Show s interest

Communication & Influence
Articulation and Receptiveness
Impact Connectivity

Speaks/w rites clearly
Aw are of non-verbal behavior
Demonstrates active listening
Conveys a positive image
Shares information
keeps people informed
Builds strong relationships

Execution & Delivery
Driving Performance
Execution-Focus
Planning & Organizing Adaptability

Maintains can-do attitude
Sees tasks to completion
Manages day-to day w ork
Prioritizes/meets deadlines
Asks questions to gain understanding
Responds positively to feedback
Skills: Project management ,  Problem Solver, Self-starter  , interested in the data analytics area 
Students Required: 1
Min CGPA: 0
Max CGPA: 0

Project: 1
Title: Treasury
Description: IC role responsible for Key Planning and Regulatory Treasury deliverables
*Responsible for preparation, analysis and sign off for Regulatory Liquidity returns – NSFR
and external stress tests as mandated by EBA, PRA, JFSA and BaFIN
* Drive the implementation of new / revised regulatory liquidity requirements (NSFR)
? Enhance the Liquidity Models to enable Global Treasury to make informed & key decisions
* Provide Subject Matter knowledge and guidance to implement model changes
* Process improvements through implementation of system changes / enhancements and
process refinements
* Production and enhancement of meaningful and performance driven MIS / KPIs / KRIs for
both local management in the regions using new age tools like Power BI, Tableau, etc.
* Staff development / cross training to ensure career progression of team, retention of key
individuals and creation of succession plan / key backups
* Extensive liaison with regional Liquidity Reporting teams in US, HK, Tokyo & London and
also other Finance functions in Mumbai and regions
* Responsible for completeness and accuracy of transaction and reference data used by
liquidity calculation engines. Also responsible for data assurance control framework
*Work with IT team to enhance, develop and maintain Liquidity calculation tools
*Contribute to firm’s strategic data sourcing programme and represent data requirements /
changes for Liquidity/Treasury team.*Competencies:: Culture & Conduct

Building Nomura’s Culture Diversity & Inclusion
Professional Integrity Self-Awareness

Aware of own impact
Respectful attitude
Professionalism
Gets involved

Client-Centricity & Business Acumen
Commerciality Client-Centricity Analytical Thinking

& Problem Solving

Product / service knowledge
Responsive, accountable
Detail orientated
Offers options/solutions

Strategy & Innovation
Strategic Thinking & Change
Decision Making & Judgement Agility

Stays up to date
Thinks differently
Demonstrates entrepreneurial thinking
Translates strategies into plans
Stays one step ahead
Open to new ways of thinking

Leadership & Collaboration
Managing Talent Recognising and Motivating
Supporting, Developing & Collaborating with
others Managing Conflict

Stays up to date
Open to new ways of thinking
Sees when to escalate
Provides logical rationales
Shows initiative to develop
Leverages resources

Communication & Connectivity
Articulation & Receptiveness
Impact Connectivity

Recognises others’ efforts
Offers to assist
Willing team participant
Shows interest

Communication & Influence
Articulation and Receptiveness
Impact Connectivity

Speaks/writes clearly
Aware of non-verbal behaviour
Demonstrates active listening
Conveys a positive image
Shares information
keeps people informed
Builds strong relationships

Execution & Delivery

Driving Performance Execution-Focus Planning &

Organising Adaptability

Maintains can-do attitude
Sees tasks to completion
Manages day-to day work
Prioritises/meets deadlines
Asks questions to gain understanding
Responds positively to feedback
Skills:  - 
Students Required: 1
Min CGPA: 0
Max CGPA: 0

Project: 2
Title: Financial & Capital Reporting (FCR)
Description: The role covers responsibilities for running processes and projects, which underpin the internal
Regulatory Reporting of the European consolidation group (including the main broker dealer, Nomura
International plc). It will include working with colleagues in Mumbai, London, New York and Tokyo.
The role will encompass delivery of new regulatory requirements applicable for implementing the capital
adequacy requirements of the European entities as per upcoming cross border SEC and CFTC
regulations. Responsibilities will include a variety of the tasks below:
*Assisting with implementation of SEC and CFTC regulatory capital requirements including
interpretation of US regulatory capital requirements covering standardised approaches for
counterparty credit risk, market risk, settlement risk and capital deductions.
*Defining business requirements for IT implementation
*User Acceptance testing of implementation with an eye for identifying gaps under different
scenarios
* Development of daily MI through new age BI tools such as Alteryx and Power BI.
* Responding to business / management driven queries & requests
The role will be challenging and will provide a variety of responsibilities covering technical, process &
interpersonal skill sets. It will be an excellent opportunity to develop knowledge of regulatory financial
and capital reporting providing a deep insight into financial positions of EMEA entities.
Apart from project implementation responsibilities, the role will require the candidate to prepare and
analyse UK / EU specific capital and leverage ratios to senior management as per Basel 3 requirements.*Competencies:Culture & Conduct

Building Nomura’s Culture Diversity & Inclusion
Professional Integrity Self-Awareness

Aware of own impact
Respectful attitude
Professionalism
Gets involved

Client-Centricity & Business Acumen
Commerciality Client-Centricity Analytical Thinking

& Problem Solving

Product / service knowledge
Responsive, accountable
Detail orientated
Offers options/solutions

Strategy & Innovation
Strategic Thinking & Change
Decision Making & Judgement Agility

Stays up to date
Thinks differently
Demonstrates entrepreneurial thinking
Translates strategies into plans
Stays one step ahead
Open to new ways of thinking

Leadership & Collaboration
Managing Talent Recognising and Motivating
Supporting, Developing & Collaborating with
others Managing Conflict

Stays up to date
Open to new ways of thinking
Sees when to escalate
Provides logical rationales
Shows initiative to develop
Leverages resources

Communication & Connectivity
Articulation & Receptiveness
Impact Connectivity

Recognises others’ efforts
Offers to assist
Willing team participant
Shows interest

Communication & Influence
Articulation and Receptiveness
Impact Connectivity

Speaks/writes clearly
Aware of non-verbal behaviour
Demonstrates active listening
Conveys a positive image
Shares information
keeps people informed
Builds strong relationships

Execution & Delivery

Driving Performance Execution-Focus Planning &

Organising Adaptability

Maintains can-do attitude
Sees tasks to completion
Manages day-to day work
Prioritises/meets deadlines
Asks questions to gain understanding
Responds positively to feedback
Skills: Excel , Macros , Microsoft Excel and powerpoint , POWER BI , SQl  , Tableau , VBA ,  Problem Solver, Self-starter 
Students Required: 1
Min CGPA: 0
Max CGPA: 0

Project: 3
Title: Product Control - Model Validation 
Description: Review Product Control Valuation models - Ensure that the model meets its stated objective
and intended use.
* Prior Independent Price Verification (IPV) and/or Model validation experience
*Ability to identify the Model Risks and rate them appropriately
* Preparation of model review documentation
* Familiarity of Front office Pricing and Risk methods
* Ability to communicate with key stakeholders and senior management
* Ability to work effectively on multiple projects / across product classes
*Competencies: Culture & Conduct
Building Nomura’s Culture Diversity & Inclusion
Professional Integrity Self-Awareness

Contributes to desired culture
Sets positive example
Aware of different values/styles
Holds high standards of behaviour
Aware of own strengths/weaknesses

Client-Centricity & Business Acumen
Commerciality Client-Centricity Analytical
Thinking & Problem Solving

Understands current market
Anticipates client needs
Pays attention to detail
Sees problems, recommends solutions

Strategy & Innovation
Strategic Thinking & Change Decision Making &
Judgement Agility

Balances alternative views
Knows when to decide/when to escalate
Champions new ideas
Is both disciplined and entrepreneurial
Sees when to escalate

Leadership & Collaboration
Managing Talent Recognising and Motivating
Supporting, Developing & Collaborating with
others Managing Conflict

Thinks differently
Balances alternative views
Knows when/how to compromise
Learns from experience
Seeks to develop

Communication & Connectivity
Articulation & Receptiveness Impact Connectivity

Assists in recruiting
Gives credit
Builds productive working relationships
Provides constructive, timely and specific
feedback

Communication & Influence
Articulation and Receptiveness Impact
Connectivity

Adjusts style to suit topic
Balances listening/talking
Communicates with clarity and consideration
Is a proven and credible resource
Questions to understand others’ views
Builds internal contact network
Willingly effectively works across teams

Execution & Delivery
Driving Performance Execution-Focus Planning &
Organising Adaptability

Demonstrates accountability/commitment
Takes on challenging assignments
Executes priority actions on-time
Keeps stakeholders updated
Manages expectations
Persists when confronted with resistance
Skills: C++ , Python , VBA , EXCEL SKILLS , Excellent Communication skills , Good Verbal & Written Communication Skills 
Students Required: 1
Min CGPA: 0
Max CGPA: 0

",No
